"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","docksolv_min","dock_min"
0,-17.4301,-18.772,-8.76671,-5.63742,-17.4301,-8.76671
0,-19.8805,-20.5846,-13.621,-13.6865,-19.8805,-13.621
0,-10.5871,-10.483,-13.7196,-11.117,-10.5871,-13.7196
1,-20.346,-20.7504,-10.3271,-11.3965,-20.346,-10.3271
0,-21.7778,-20.212,-12.6884,-9.94691,-21.7778,-12.6884
0,-19.8696,-10.8611,-20.9618,-10.1508,-19.8696,-20.9618
0,-23.5406,-22.1284,-14.415,-11.9614,-23.5406,-14.415
0,-13.9051,-10.9115,-8.99294,-6.24765,-13.9051,-8.99294
0,-23.3748,-19.5529,-7.71758,-5.42586,-23.3748,-7.71758
0,-18.7898,-19.4022,-6.6297,-7.0292,-18.7898,-6.6297
0,-21.1689,-20.8425,-12.9224,-10.7416,-21.1689,-12.9224
0,-30.0572,-30.5176,-15.5173,-15.6426,-30.0572,-15.5173
0,-16.7898,-19.764,-12.1791,-12.4275,-16.7898,-12.1791
0,-25.3867,-22.1133,-16.6763,-15.0066,-25.3867,-16.6763
0,-19.6206,-20.4047,-6.60855,-6.38802,-19.6206,-6.60855
0,-21.6337,-22.3502,-9.63566,-11.7153,-21.6337,-9.63566
0,-17.6753,-17.6043,-7.06567,-6.44392,-17.6753,-7.06567
0,-13.7357,-14.0656,-8.86167,-7.69425,-13.7357,-8.86167
0,-14.5612,-10.8616,-20.1901,-14.5394,-14.5612,-20.1901
0,-22.2217,-23.1684,-8.241,-4.9702,-22.2217,-8.241
0,-19.8549,-19.5465,-8.8918,-9.70654,-19.8549,-8.8918
0,-22.7262,-23.6477,-11.5653,-12.4648,-22.7262,-11.5653
0,-17.1242,-20.5984,-12.1224,-11.8709,-17.1242,-12.1224
0,-31.0979,-31.075,-15.4847,-17.9688,-31.0979,-15.4847
0,-27.8526,-18.8745,-9.99918,-8.25885,-27.8526,-9.99918
0,-26.118,-25.2077,-7.68077,-3.50745,-26.118,-7.68077
0,-13.8132,-11.2725,-7.1795,-6.16686,-13.8132,-7.1795
0,-20.1987,-21.2131,-4.05906,-7.38288,-20.1987,-4.05906
0,-13.7352,-16.777,-9.80595,-10.6435,-13.7352,-9.80595
0,-21.5985,-23.326,-5.6028,-7.45128,-21.5985,-5.6028
0,-29.816,-23.0403,-9.47442,-10.3451,-29.816,-9.47442
0,-25.2084,-18.8575,-15.8849,-13.5029,-25.2084,-15.8849
0,-26.9888,-25.7213,-14.2491,-9.86123,-26.9888,-14.2491
0,-18.1927,-15.9566,-17.0792,-16.3663,-18.1927,-17.0792
0,-14.9609,-14.7543,-11.316,-10.7093,-14.9609,-11.316
0,-14.1734,-14.7219,-8.26322,-8.7874,-14.1734,-8.26322
0,-27.3086,-26.8901,-16.9054,-14.1707,-27.3086,-16.9054
0,-22.5832,-18.6696,-25.876,-22.2276,-22.5832,-25.876
0,-25.8962,-29.9254,-16.84,-13.3516,-25.8962,-16.84
0,-4.00358,-2.01382,-23.6539,-15.8035,-4.00358,-23.6539
0,-0.821409,-1.55882,-12.7464,-12.3286,-0.821409,-12.7464
0,-18.9607,-20.8093,-15.6029,-16.4012,-18.9607,-15.6029
0,-19.6824,-17.756,-12.3663,-10.8985,-19.6824,-12.3663
0,-18.6093,-19.3574,-15.3832,-15.1312,-18.6093,-15.3832
0,-14.9672,-11.215,-5.58738,-0.970832,-14.9672,-5.58738
0,-23.4613,-24.2132,-4.61884,-4.13354,-23.4613,-4.61884
0,-21.1108,-19.384,-13.303,-12.4249,-21.1108,-13.303
0,-15.2976,-15.3875,-3.51205,-0.485639,-15.2976,-3.51205
0,2.0025,-2.43574,-18.7933,-17.7098,2.0025,-18.7933
0,-17.9307,-16.4665,-17.4851,-16.0603,-17.9307,-17.4851
0,-23.0722,-19.5807,-12.4813,-11.2755,-23.0722,-12.4813
0,-15.0141,-16.8709,-3.98658,-6.07391,-15.0141,-3.98658
0,-22.4509,-23.5151,-8.89255,-5.88201,-22.4509,-8.89255
0,-20.0583,-15.7426,-21.661,-16.5605,-20.0583,-21.661
0,-30.5245,-28.1285,-17.8013,-13.748,-30.5245,-17.8013
0,-11.1234,-9.88584,-7.46227,-6.9241,-11.1234,-7.46227
0,-32.0995,-27.2348,-5.81628,-3.42926,-32.0995,-5.81628
0,-11.2415,-12.477,-8.4226,-10.8886,-11.2415,-8.4226
0,-22.8613,-24.052,-9.34663,-13.3807,-22.8613,-9.34663
0,-28.8069,-28.2608,-19.3048,-18.5191,-28.8069,-19.3048
0,-11.0384,-8.55899,-7.79614,-2.82825,-11.0384,-7.79614
0,-13.0467,-11.9834,-12.2916,-12.5724,-13.0467,-12.2916
0,-5.61006,-12.1181,-4.63216,-5.30042,-5.61006,-4.63216
0,3.55982,1.30367,-4.41384,-5.17008,3.55982,-4.41384
0,-26.8527,-23.7908,-16.6051,-13.3724,-26.8527,-16.6051
0,-33.9103,-33.2315,-11.4261,-10.7957,-33.9103,-11.4261
0,-10.7775,-12.5844,-5.53665,-10.0548,-10.7775,-5.53665
0,-35.5609,-26.9317,-18.512,-14.5974,-35.5609,-18.512
0,-16.4313,-16.092,-7.42382,-6.67346,-16.4313,-7.42382
0,-15.2396,-13.512,-18.9711,-14.9017,-15.2396,-18.9711
0,-21.6405,-21.6405,-12.8111,-12.8111,-21.6405,-12.8111
0,-27.7296,-28.6309,-15.9583,-15.6197,-27.7296,-15.9583
0,-22.5712,-20.6152,-15.1803,-12.9949,-22.5712,-15.1803
0,-19.8469,-21.8397,-14.9086,-14.1602,-19.8469,-14.9086
0,-20.9308,-20.8053,-14.3145,-13.8731,-20.9308,-14.3145
0,-13.1494,-12.5406,-11.6369,-11.5559,-13.1494,-11.6369
0,-17.7248,-14.9652,-14.1785,-9.0569,-17.7248,-14.1785
0,-15.379,-14.4055,-6.95216,-4.5281,-15.379,-6.95216
0,-20.6777,-19.9244,-15.9622,-13.3593,-20.6777,-15.9622
0,-24.5036,-25.046,-10.7789,-9.98413,-24.5036,-10.7789
0,-20.6811,-19.1443,-10.4473,-9.77688,-20.6811,-10.4473
0,-19.739,-19.8753,-14.8978,-16.9902,-19.739,-14.8978
0,-14.7833,-14.9297,-7.41881,-8.33584,-14.7833,-7.41881
0,-13.0462,-13.3543,-12.1509,-10.5898,-13.0462,-12.1509
0,-26.0444,-24.3542,-14.0456,-14.1534,-26.0444,-14.0456
0,-15.4166,-15.5514,-10.2248,-10.8774,-15.4166,-10.2248
0,-19.7245,-17.9374,-15.2068,-12.039,-19.7245,-15.2068
0,-17.9786,-17.9742,-8.2741,-7.38101,-17.9786,-8.2741
0,-14.814,-12.455,-11.1192,-11.8947,-14.814,-11.1192
0,-25.4944,-26.7854,-8.75089,-11.2856,-25.4944,-8.75089
0,-27.137,-26.2686,-19.6156,-20.3602,-27.137,-19.6156
0,-16.5027,-17.2761,-8.7111,-9.33072,-16.5027,-8.7111
0,-20.6572,-18.079,-7.83012,-9.50403,-20.6572,-7.83012
0,-28.2385,-26.7771,-9.70839,-7.45106,-28.2385,-9.70839
0,-35.4485,-32.5284,-6.39245,-3.8014,-35.4485,-6.39245
0,-22.3029,-22.2002,-10.1006,-9.479,-22.3029,-10.1006
0,-18.5296,-19.3935,-8.2098,-11.5909,-18.5296,-8.2098
0,-21.3419,-25.2818,-13.2028,-10.5521,-21.3419,-13.2028
0,-24.9949,-27.3611,-7.33749,-6.52706,-24.9949,-7.33749
0,-16.4701,-12.4222,-12.3909,-7.35961,-16.4701,-12.3909
0,-21.1552,-22.6789,-12.1493,-10.265,-21.1552,-12.1493
0,-29.5441,-26.8555,-10.5815,-6.45978,-29.5441,-10.5815
0,-14.1322,-17.3151,-9.99185,-10.2341,-14.1322,-9.99185
0,-25.8204,-26.1144,-17.6066,-17.342,-25.8204,-17.6066
0,-5.40227,-7.79969,-6.28528,-8.46548,-5.40227,-6.28528
0,-17.497,-12.8477,-14.2116,-12.1261,-17.497,-14.2116
0,-29.7335,-30.0515,-11.7996,-10.1259,-29.7335,-11.7996
0,-17.8441,-17.3373,-6.08529,-5.16875,-17.8441,-6.08529
0,-19.7192,-19.7192,-10.4347,-10.4347,-19.7192,-10.4347
0,-19.5928,-16.6495,-20.035,-17.3216,-19.5928,-20.035
0,-19.4489,-19.5949,-9.48022,-6.18177,-19.4489,-9.48022
0,-24.3845,-22.2898,-12.3261,-13.5561,-24.3845,-12.3261
0,-26.2281,-24.28,-15.4757,-13.229,-26.2281,-15.4757
0,-20.8483,-21.8739,-9.85217,-9.63131,-20.8483,-9.85217
0,-37.0981,-33.7622,-16.9051,-13.4945,-37.0981,-16.9051
0,-21.4024,-23.4316,-11.4282,-8.92532,-21.4024,-11.4282
0,-20.2985,-20.1141,-13.9074,-13.3655,-20.2985,-13.9074
0,-24.6672,-25.0085,-13.635,-14.8174,-24.6672,-13.635
0,-25.1084,-24.5839,-11.7484,-9.74996,-25.1084,-11.7484
0,-17.4932,-15.8427,-7.73222,-11.1758,-17.4932,-7.73222
0,-20.892,-21.254,-2.83187,-3.00535,-20.892,-2.83187
0,-15.2443,-18.9954,-11.1377,-11.5315,-15.2443,-11.1377
0,-20.9309,-20.7616,-16.844,-10.4256,-20.9309,-16.844
0,-18.6461,-20.1273,-7.57053,-9.9677,-18.6461,-7.57053
0,-21.6093,-21.59,-19.3486,-21.9299,-21.6093,-19.3486
0,-18.696,-14.6492,-11.5453,-7.79823,-18.696,-11.5453
0,-15.4504,-15.7614,-6.36316,-8.0427,-15.4504,-6.36316
0,-24.5457,-23.4473,-15.5295,-13.9778,-24.5457,-15.5295
0,-24.4312,-25.5786,-11.1317,-10.5605,-24.4312,-11.1317
0,-35.2269,-35.0539,-17.7568,-17.0177,-35.2269,-17.7568
0,-29.3781,-27.8712,-18.3622,-20.6206,-29.3781,-18.3622
0,-20.2243,-18.0343,-14.81,-11.5942,-20.2243,-14.81
0,-14.3972,-13.9837,-9.75164,-10.1471,-14.3972,-9.75164
0,-24.028,-23.3057,-9.64405,-10.3569,-24.028,-9.64405
0,-10.4728,-14.0028,-7.14938,-8.49167,-10.4728,-7.14938
0,-13.4545,-15.9219,-13.1708,-13.1546,-13.4545,-13.1708
0,-19.0898,-16.8717,-16.0262,-14.5154,-19.0898,-16.0262
0,-32.1164,-34.4233,-17.8677,-19.872,-32.1164,-17.8677
0,-15.0882,-11.6996,-15.1378,-12.3394,-15.0882,-15.1378
0,-16.8542,-18.6585,-20.9065,-22.9639,-16.8542,-20.9065
0,-20.7686,-20.5882,-8.4651,-8.12825,-20.7686,-8.4651
0,-17.7458,-18.544,-12.6295,-12.6817,-17.7458,-12.6295
0,-29.4464,-27.9235,-16.2875,-15.9862,-29.4464,-16.2875
0,-25.9175,-27.0143,-13.5226,-13.7055,-25.9175,-13.5226
0,-26.018,-23.6924,-13.9828,-12.9832,-26.018,-13.9828
0,-11.4912,-8.32563,-16.6352,-15.2023,-11.4912,-16.6352
0,-11.5325,-13.6912,-10.7352,-12.2268,-11.5325,-10.7352
0,-23.0867,-24.4956,-16.646,-13.1873,-23.0867,-16.646
0,-19.5008,-18.9194,-10.6848,-12.5497,-19.5008,-10.6848
0,-14.7678,-16.2406,-4.57808,-9.08489,-14.7678,-4.57808
0,-18.6348,-18.5377,-9.2925,-8.28885,-18.6348,-9.2925
0,-21.8699,-20.568,-6.6457,-7.33302,-21.8699,-6.6457
0,-17.3964,-14.8987,-10.1272,-7.75135,-17.3964,-10.1272
0,-20.0442,-22.4273,-12.0422,-10.3211,-20.0442,-12.0422
0,-17.7416,-17.9431,1.97795,-0.800633,-17.7416,1.97795
0,-25.67,-28.3989,-12.7121,-12.522,-25.67,-12.7121
0,-11.5432,-10.904,-7.61477,-5.34428,-11.5432,-7.61477
0,-24.6719,-25.5337,-8.79715,-9.84499,-24.6719,-8.79715
0,-23.6056,-22.9187,-10.1514,-8.68734,-23.6056,-10.1514
0,-27.0908,-23.3678,-17.187,-15.3402,-27.0908,-17.187
0,-31.8407,-33.4696,-15.61,-15.4116,-31.8407,-15.61
0,-24.2583,-22.7661,-15.1614,-11.5727,-24.2583,-15.1614
0,-22.8945,-26.9497,-12.0584,-10.2199,-22.8945,-12.0584
0,-17.8121,-18.2211,-9.15637,-11.0269,-17.8121,-9.15637
0,-19.2631,-19.2631,-8.83504,-8.83504,-19.2631,-8.83504
0,-20.7858,-20.0604,-3.05296,-3.44252,-20.7858,-3.05296
0,-28.8839,-31.8997,-11.7755,-11.7137,-28.8839,-11.7755
0,-17.0589,-16.482,-10.8505,-10.7156,-17.0589,-10.8505
0,-22.9389,-23.4438,-16.126,-15.8779,-22.9389,-16.126
0,-19.9712,-20.9479,-10.3786,-9.41589,-19.9712,-10.3786
0,-22.8546,-21.8828,-9.7483,-12.1761,-22.8546,-9.7483
0,-20.7547,-16.93,-9.14192,-5.76836,-20.7547,-9.14192
0,-20.8597,-20.0098,-7.37452,-5.41929,-20.8597,-7.37452
0,-21.0812,-21.7874,-12.3613,-10.597,-21.0812,-12.3613
0,-12.0024,-8.22535,-11.966,-9.3659,-12.0024,-11.966
0,-25.3946,-26.9564,-6.85101,-7.21347,-25.3946,-6.85101
0,-19.1663,-17.2912,-12.736,-11.8987,-19.1663,-12.736
0,-17.5371,-18.4954,-11.4238,-10.7044,-17.5371,-11.4238
0,-17.738,-17.6998,-10.1552,-12.4432,-17.738,-10.1552
0,-25.1069,-21.0925,-9.77484,-6.01144,-25.1069,-9.77484
0,-13.674,-16.2194,-4.17816,-2.91455,-13.674,-4.17816
0,-24.9455,-22.4088,-10.5439,-5.4879,-24.9455,-10.5439
0,-22.9247,-20.9573,-14.0047,-13.2393,-22.9247,-14.0047
0,-19.7706,-22.6079,-7.15945,-6.73604,-19.7706,-7.15945
0,-21.0179,-16.835,-8.77555,-12.5378,-21.0179,-8.77555
0,-12.6404,-12.7852,-10.7849,-10.7223,-12.6404,-10.7849
0,-11.9427,-13.0904,-11.2419,-12.2106,-11.9427,-11.2419
0,-15.2263,-16.151,-4.12652,-3.34487,-15.2263,-4.12652
0,-23.4023,-21.871,-9.25978,-9.75087,-23.4023,-9.25978
0,-31.2549,-30.5773,-17.1689,-15.3954,-31.2549,-17.1689
0,-25.1653,-28.7031,-6.63058,-6.88465,-25.1653,-6.63058
0,-22.5637,-22.4077,-14.0976,-10.4625,-22.5637,-14.0976
0,24.3656,23.1629,-12.1026,-10.8988,24.3656,-12.1026
0,-19.766,-19.1151,-15.5556,-13.4122,-19.766,-15.5556
0,-14.2447,-13.1762,-9.50154,-6.72831,-14.2447,-9.50154
0,-19.2993,-18.6018,-12.6743,-12.4226,-19.2993,-12.6743
0,-8.00955,-13.4958,-10.5701,-12.1935,-8.00955,-10.5701
0,-20.4087,-10.4323,-18.7329,-9.17716,-20.4087,-18.7329
0,-19.9004,-20.024,-5.091,-11.1968,-19.9004,-5.091
0,-20.6921,-20.691,-12.7465,-12.4831,-20.6921,-12.7465
0,-26.2247,-23.4498,-15.3156,-13.3691,-26.2247,-15.3156
0,-6.4676,-5.37366,-14.0139,-10.8961,-6.4676,-14.0139
0,-18.9013,-16.7633,-10.9417,-9.17304,-18.9013,-10.9417
0,-23.5276,-23.8871,-4.18508,-4.90621,-23.5276,-4.18508
0,-22.1896,-24.9963,-7.95162,-9.18892,-22.1896,-7.95162
0,-23.9558,-27.6709,-12.8737,-12.2739,-23.9558,-12.8737
0,-19.6193,-15.3169,-10.0355,-5.3159,-19.6193,-10.0355
0,-28.4575,-30.6415,-12.6796,-11.3622,-28.4575,-12.6796
0,-24.7163,-24.9067,-11.7627,-9.49314,-24.7163,-11.7627
0,-13.6499,-13.7147,-9.97414,-6.9716,-13.6499,-9.97414
0,-21.1468,-22.7874,-12.4762,-12.7532,-21.1468,-12.4762
0,-23.1198,-21.9848,-11.1992,-10.1924,-23.1198,-11.1992
0,-19.1368,-18.093,-10.4472,-8.07385,-19.1368,-10.4472
0,-26.8736,-25.8158,-18.4024,-16.7015,-26.8736,-18.4024
0,-26.6761,-25.173,-15.86,-8.80282,-26.6761,-15.86
0,-11.4192,-11.0789,-13.1321,-13.6466,-11.4192,-13.1321
0,-28.7013,-29.0946,-15.1342,-14.9901,-28.7013,-15.1342
0,-18.6846,-16.6976,-6.93648,-7.12886,-18.6846,-6.93648
0,-13.2232,-11.6087,-9.62273,-5.72445,-13.2232,-9.62273
0,-16.9253,-14.2695,-8.78093,-5.3414,-16.9253,-8.78093
0,-17.9238,-19.0695,6.12804,-1.73696,-17.9238,6.12804
0,-25.4606,-28.4619,-12.4453,-12.7012,-25.4606,-12.4453
0,-14.6989,-12.578,-14.1979,-10.3585,-14.6989,-14.1979
0,-13.1745,-12.7529,-6.08839,-5.28409,-13.1745,-6.08839
0,-20.8144,-22.2517,-8.65634,-7.8784,-20.8144,-8.65634
0,-20.6326,-22.3002,-13.3621,-13.9732,-20.6326,-13.3621
0,-15.8294,-14.4758,-11.4731,-9.86495,-15.8294,-11.4731
0,-17.0976,-16.9629,-15.7205,-17.3492,-17.0976,-15.7205
0,-17.298,-16.9095,-13.7439,-13.7819,-17.298,-13.7439
0,-25.0876,-19.8742,-10.0221,-4.40986,-25.0876,-10.0221
0,-11.277,-18.5271,-9.87066,-10.5868,-11.277,-9.87066
0,-14.6228,-14.584,-9.92779,-10.1418,-14.6228,-9.92779
0,-29.1614,-30.0564,-19.0566,-19.8975,-29.1614,-19.0566
0,-19.4786,-15.696,-13.5071,-13.4063,-19.4786,-13.5071
0,-2.06288,-3.20536,-8.36989,-7.39756,-2.06288,-8.36989
0,-20.6795,-20.0412,-9.57265,-8.81287,-20.6795,-9.57265
0,-21.8546,-22.5082,-14.5868,-14.8435,-21.8546,-14.5868
0,-20.0556,-19.2385,-12.6716,-13.928,-20.0556,-12.6716
0,-9.86959,-12.8405,-7.6575,-6.19008,-9.86959,-7.6575
0,-26.3881,-24.1828,-15.0605,-12.5284,-26.3881,-15.0605
0,-11.9775,-8.46878,-10.4444,-4.53655,-11.9775,-10.4444
0,-17.8865,-15.8738,-7.33931,-3.75984,-17.8865,-7.33931
0,-16.8163,-19.6709,-9.69675,-10.8318,-16.8163,-9.69675
0,-18.135,-18.2349,-12.5719,-11.2365,-18.135,-12.5719
0,-24.7334,-18.5454,-16.103,-9.14316,-24.7334,-16.103
0,-17.1632,-17.3369,-0.449854,2.61775,-17.1632,-0.449854
0,-20.6945,-17.6487,-10.6923,-7.8088,-20.6945,-10.6923
0,-25.1332,-24.9038,-16.9966,-15.5701,-25.1332,-16.9966
0,-18.4797,-19.2634,-10.4,-10.5512,-18.4797,-10.4
0,-26.1211,-22.802,-16.9862,-13.5715,-26.1211,-16.9862
0,-14.4129,-14.4873,-6.26813,-6.2642,-14.4129,-6.26813
0,-18.0198,-18.4454,-10.2226,-10.4098,-18.0198,-10.2226
0,-31.6562,-30.717,-10.3054,-11.1649,-31.6562,-10.3054
0,-20.9604,-18.0119,-14.0028,-11.8943,-20.9604,-14.0028
0,-12.7531,-10.8168,-6.34244,-5.5215,-12.7531,-6.34244
0,-20.4388,-20.8111,-14.4412,-11.8868,-20.4388,-14.4412
0,-13.5616,-11.5445,-7.8776,-5.34278,-13.5616,-7.8776
0,-19.3994,-20.0021,-9.98826,-10.1699,-19.3994,-9.98826
0,-20.2132,-18.5738,-3.9009,-0.431668,-20.2132,-3.9009
0,-17.0315,-17.6282,-9.89043,-10.5531,-17.0315,-9.89043
0,-32.1286,-29.5082,-15.3592,-10.2603,-32.1286,-15.3592
0,-20.0204,-17.9785,-12.3401,-13.0729,-20.0204,-12.3401
0,-25.553,-24.3727,-11.4828,-9.55968,-25.553,-11.4828
0,-21.2471,-21.9543,-16.1853,-17.003,-21.2471,-16.1853
0,-17.9451,-15.9524,-11.304,-8.62285,-17.9451,-11.304
0,-11.9696,-16.7558,2.78492,-5.31649,-11.9696,2.78492
0,-26.3292,-24.0665,-19.8868,-17.1499,-26.3292,-19.8868
0,-14.7496,-13.3006,-11.5609,-7.4923,-14.7496,-11.5609
0,-15.2016,-13.4196,-7.5428,-5.91742,-15.2016,-7.5428
0,-12.8817,-14.9268,-5.0238,-3.6774,-12.8817,-5.0238
0,-26.2372,-25.1441,-16.0243,-14.9715,-26.2372,-16.0243
0,-3.09502,-6.15014,-12.4007,-10.0104,-3.09502,-12.4007
0,-17.4944,-13.464,-12.4896,-6.03682,-17.4944,-12.4896
0,-26.185,-26.1548,-14.013,-12.9131,-26.185,-14.013
0,-25.5175,-23.0018,-13.0774,-9.65482,-25.5175,-13.0774
0,-18.9988,-17.5128,-14.0217,-12.5529,-18.9988,-14.0217
0,-25.3039,-24.2087,-17.6273,-14.2485,-25.3039,-17.6273
0,-17.2533,-16.2382,-12.4465,-12.2874,-17.2533,-12.4465
0,-8.91528,-12.5838,-2.68638,-0.453989,-8.91528,-2.68638
0,-15.9572,-22.7139,-12.5186,-15.2368,-15.9572,-12.5186
0,-29.5637,-29.3059,-14.5982,-15.5094,-29.5637,-14.5982
0,-20.3361,-18.8423,-12.5163,-13.3761,-20.3361,-12.5163
0,-19.2971,-19.5379,-6.89993,-2.63682,-19.2971,-6.89993
0,-19.7063,-16.8122,-9.27069,-8.75336,-19.7063,-9.27069
0,-28.9775,-20.6038,-15.2986,-6.7537,-28.9775,-15.2986
0,-33.9396,-28.8406,-21.216,-13.1059,-33.9396,-21.216
0,-14.0446,-15.6686,-4.94693,-5.87627,-14.0446,-4.94693
0,-13.7528,-16.0671,-8.24319,-8.47069,-13.7528,-8.24319
0,-22.0818,-23.8177,-3.80699,-6.4621,-22.0818,-3.80699
0,-29.1889,-26.6233,-18.9131,-16.9005,-29.1889,-18.9131
0,-21.4934,-22.2748,-3.02751,-2.06215,-21.4934,-3.02751
0,-24.77,-22.2715,-16.5785,-14.7446,-24.77,-16.5785
0,-21.8773,-21.2698,-15.9743,-15.1754,-21.8773,-15.9743
0,-13.705,-10.5088,-3.91184,-2.52117,-13.705,-3.91184
0,-12.2291,-11.9568,-16.2383,-15.1016,-12.2291,-16.2383
0,-24.3111,-28.3099,-13.7112,-14.5637,-24.3111,-13.7112
0,-19.2488,-16.5236,-12.9134,-13.5402,-19.2488,-12.9134
0,-18.9862,-18.9239,-7.61845,-8.37842,-18.9862,-7.61845
0,-14.1232,-15.1611,-13.6443,-11.387,-14.1232,-13.6443
0,-23.2295,-23.6942,-11.7002,-7.55769,-23.2295,-11.7002
0,-14.8654,-16.0244,-9.47893,-8.96168,-14.8654,-9.47893
0,-12.9658,-15.4883,-9.80725,-10.117,-12.9658,-9.80725
0,-17.1402,-16.2728,-10.6422,-10.1624,-17.1402,-10.6422
0,-16.5687,-19.3383,-11.9619,-12.4453,-16.5687,-11.9619
0,-6.29558,-6.3235,1.41669,0.781439,-6.29558,1.41669
0,-19.5306,-20.2235,-3.26969,-3.31489,-19.5306,-3.26969
0,-21.9663,-21.6683,-12.1312,-12.7725,-21.9663,-12.1312
0,-14.6759,-14.9164,-8.18848,-8.66945,-14.6759,-8.18848
0,-15.7419,-17.2755,-10.5088,-7.53481,-15.7419,-10.5088
0,-12.2735,-11.8241,-15.1874,-12.882,-12.2735,-15.1874
0,-16.8478,-17.3432,-7.07149,-7.07068,-16.8478,-7.07149
0,-13.3029,-18.8842,-10.0933,-13.2936,-13.3029,-10.0933
0,-14.3297,-12.891,-11.5156,-10.4079,-14.3297,-11.5156
0,-15.5802,-14.8828,-8.71885,-9.93228,-15.5802,-8.71885
0,-10.298,-8.30525,-4.63772,-4.59316,-10.298,-4.63772
0,-23.1523,-22.3232,-10.8936,-13.5444,-23.1523,-10.8936
0,-21.2232,-20.3241,-15.9359,-15.1292,-21.2232,-15.9359
0,-22.3641,-23.1426,-12.0682,-11.9913,-22.3641,-12.0682
0,-20.0969,-19.1244,-7.88093,-7.24728,-20.0969,-7.88093
0,-17.9137,-15.7705,-10.1381,-11.1576,-17.9137,-10.1381
0,-25.9645,-25.5937,-7.58351,-8.13747,-25.9645,-7.58351
0,-20.848,-18.1537,-14.6332,-11.4876,-20.848,-14.6332
0,-25.5184,-25.2938,-11.4263,-11.4256,-25.5184,-11.4263
0,-14.4182,-16.4091,-12.1181,-12.1573,-14.4182,-12.1181
0,-19.4116,-19.5219,-13.4462,-13.4083,-19.4116,-13.4462
0,-26.0179,-27.2251,-9.49946,-13.398,-26.0179,-9.49946
0,-23.6973,-19.7854,-17.9132,-12.7027,-23.6973,-17.9132
0,-20.5206,-19.9049,-9.16777,-9.71405,-20.5206,-9.16777
0,-29.4222,-26.528,-16.9925,-14.564,-29.4222,-16.9925
0,-15.0552,-15.1082,-11.3922,-11.9647,-15.0552,-11.3922
0,-17.7811,-18.7547,-14.4425,-12.273,-17.7811,-14.4425
0,-24.1217,-19.9716,-12.1764,-9.68422,-24.1217,-12.1764
0,-14.1492,-11.2022,-4.82661,-3.68165,-14.1492,-4.82661
0,-19.8854,-19.0812,-16.354,-16.8645,-19.8854,-16.354
0,-20.453,-25.865,-12.2882,-12.5127,-20.453,-12.2882
0,-25.6715,-25.9242,-9.64638,-5.23228,-25.6715,-9.64638
0,-23.2632,-22.6444,-16.0425,-17.0175,-23.2632,-16.0425
0,-25.5702,-21.1101,-20.1307,-15.8057,-25.5702,-20.1307
0,-23.9451,-14.6536,-16.246,-5.17981,-23.9451,-16.246
0,-19.4224,-20.0808,-7.22619,-7.18125,-19.4224,-7.22619
0,-14.9039,-15.7626,-13.2344,-9.96189,-14.9039,-13.2344
0,-32.6033,-32.9206,-16.583,-17.3814,-32.6033,-16.583
0,-26.7833,-26.1653,-20.4078,-20.9673,-26.7833,-20.4078
0,-28.3391,-26.7563,-14.0799,-12.3252,-28.3391,-14.0799
0,-22.1884,-21.6767,-10.3417,-9.1841,-22.1884,-10.3417
0,-17.9627,-20.0769,-8.63495,-10.4832,-17.9627,-8.63495
0,-19.157,-19.4491,-9.21072,-11.2282,-19.157,-9.21072
0,-26.6792,-24.9885,-19.2017,-16.3575,-26.6792,-19.2017
0,-27.4784,-31.1152,-12.7046,-12.0488,-27.4784,-12.7046
0,-27.2844,-22.6208,-10.8903,-6.03781,-27.2844,-10.8903
0,-24.847,-24.9964,-11.0582,-10.422,-24.847,-11.0582
0,-21.599,-23.4363,-9.96003,-6.15904,-21.599,-9.96003
0,-17.9138,-17.8248,-12.608,-12.1825,-17.9138,-12.608
0,-23.6454,-16.0821,-19.3154,-12.0267,-23.6454,-19.3154
0,-21.4257,-21.4685,-10.961,-10.05,-21.4257,-10.961
0,-27.0232,-26.5696,-9.06254,-10.0917,-27.0232,-9.06254
0,-27.0711,-27.1131,-15.0692,-15.4051,-27.0711,-15.0692
0,-22.593,-20.7465,-4.4947,-2.53488,-22.593,-4.4947
0,-26.4662,-23.4493,-18.0188,-15.4118,-26.4662,-18.0188
0,-20.8233,-20.5748,-12.7398,-11.6588,-20.8233,-12.7398
0,-28.5449,-25.484,-14.2637,-11.47,-28.5449,-14.2637
0,-10.5228,-11.7954,-9.00876,-10.5341,-10.5228,-9.00876
0,-30.7179,-26.8271,-17.1893,-13.7329,-30.7179,-17.1893
0,-18.3572,-18.6872,-15.7181,-14.9953,-18.3572,-15.7181
0,-18.3657,-19.6435,-8.13234,-8.14947,-18.3657,-8.13234
0,-15.7983,-18.5558,-17.762,-16.4531,-15.7983,-17.762
0,-19.1347,-21.7737,-12.6558,-12.7501,-19.1347,-12.6558
0,-9.78318,-15.6623,-15.9987,-16.4243,-9.78318,-15.9987
0,-16.8481,-17.518,-5.06001,-7.57835,-16.8481,-5.06001
0,-25.6343,-22.8901,-17.1723,-16.5822,-25.6343,-17.1723
0,-14.2447,-16.5236,-14.6593,-14.574,-14.2447,-14.6593
