"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","P2_docksolv_SCORE","P2_docksolv_SCORE.INTER","P2_dock_SCORE","P2_dock_SCORE.INTER","docksolv_min","dock_min"
0,-5.29977,-6.70637,-9.10383,-6.52636,-5.29977,-6.70637,-17.3601,-8.08871,-5.29977,-9.10383
0,-17.4384,-12.8543,-11.8003,-6.66576,-17.4384,-12.8543,-22.9878,-14.086,-17.4384,-11.8003
0,-7.20843,-10.6451,4.75251,-5.81908,-7.20843,-10.6451,-14.4308,-10.494,-7.20843,4.75251
0,-14.0058,-14.1457,-10.7548,-10.6006,-14.0058,-14.1457,-18.8278,-15.3453,-14.0058,-10.7548
0,-14.0032,-13.7256,0.217752,-6.04177,-14.0032,-13.7256,-14.7465,-14.58,-14.0032,0.217752
0,-1.42748,-11.4265,3.05263,-6.85236,-1.42748,-11.4265,-22.6965,-19.2145,-1.42748,3.05263
0,-17.9509,-18.2779,-8.05544,-6.54636,-17.9509,-18.2779,-11.0493,-7.24619,-17.9509,-8.05544
0,17.9314,6.67364,-3.32613,-7.26347,17.9314,6.67364,-15.0447,-10.2981,17.9314,-3.32613
0,-13.3208,-9.86628,-5.75783,-2.46383,-13.3208,-9.86628,-14.3145,-11.1417,-13.3208,-5.75783
0,-4.37494,-14.0425,-11.3302,-16.477,-4.37494,-14.0425,-16.2505,-10.2727,-4.37494,-11.3302
0,-21.2694,-19.5046,-8.82212,-5.23053,-21.2694,-19.5046,-18.8179,-12.2127,-21.2694,-8.82212
0,-15.0268,-12.4162,-3.13746,-5.07699,-15.0268,-12.4162,-15.4864,-8.12149,-15.0268,-3.13746
0,-8.09206,-9.10826,0.954639,-4.20665,-8.09206,-9.10826,-20.988,-18.565,-8.09206,0.954639
0,-0.435655,-5.21783,6.99411,3.15888,-0.435655,-5.21783,-19.8284,-15.0369,-0.435655,6.99411
0,-12.7913,-13.9967,1.52078,-4.42648,-12.7913,-13.9967,-23.5497,-17.2524,-12.7913,1.52078
0,-8.82156,-8.54019,5.25774,1.02133,-8.82156,-8.54019,-17.8764,-12.6585,-8.82156,5.25774
0,-5.76627,-13.6898,-4.90716,-4.21299,-5.76627,-13.6898,-23.3799,-19.1919,-5.76627,-4.90716
0,-15.9986,-16.4453,-8.85419,-8.15195,-15.9986,-16.4453,-16.5902,-11.902,-15.9986,-8.85419
0,-4.99243,-11.9091,-11.1557,-8.52283,-4.99243,-11.9091,-18.0224,-11.5634,-4.99243,-11.1557
0,-14.0304,-10.9302,-6.85548,-5.88121,-14.0304,-10.9302,-22.2418,-18.2672,-14.0304,-6.85548
0,-24.094,-21.9041,13.4615,11.4663,-24.094,-21.9041,-18.7149,-13.9471,-24.094,13.4615
0,-17.0336,-13.7654,-6.7201,-6.32401,-17.0336,-13.7654,-23.5238,-16.5538,-17.0336,-6.7201
0,-20.6161,-18.7513,-7.21427,-11.8363,-20.6161,-18.7513,-19.1013,-11.5215,-20.6161,-7.21427
0,-14.8451,-14.3686,-4.93857,-3.0017,-14.8451,-14.3686,-18.1889,-14.9106,-14.8451,-4.93857
0,-16.5548,-22.6426,-5.48197,-6.22944,-16.5548,-22.6426,-17.4728,-13.1837,-16.5548,-5.48197
0,-5.83216,-11.065,-11.1685,-9.06582,-5.83216,-11.065,-22.9642,-14.4027,-5.83216,-11.1685
0,-16.3896,-13.1927,-8.45132,-6.40282,-16.3896,-13.1927,-21.8928,-14.8967,-16.3896,-8.45132
0,-17.2429,-18.4302,-1.07852,-4.1985,-17.2429,-18.4302,-16.687,-9.12711,-17.2429,-1.07852
0,-10.4612,-11.5396,-4.40326,-3.31902,-10.4612,-11.5396,-13.4437,-11.6793,-10.4612,-4.40326
0,-13.7831,-10.4365,-3.43954,-2.30352,-13.7831,-10.4365,-16.9957,-11.8113,-13.7831,-3.43954
0,-9.19862,-10.8747,-9.19949,-8.40245,-9.19862,-10.8747,-18.8192,-14.96,-9.19862,-9.19949
0,-9.17683,-7.14382,-6.16329,-2.29635,-9.17683,-7.14382,-14.616,-7.494,-9.17683,-6.16329
0,-16.3329,-12.3748,-2.79114,-4.55945,-16.3329,-12.3748,-11.347,-5.55216,-16.3329,-2.79114
0,-18.7044,-19.5048,-8.39522,-5.59677,-18.7044,-19.5048,-17.6903,-12.8541,-18.7044,-8.39522
0,-10.7777,-13.8724,-4.13392,-4.37944,-10.7777,-13.8724,-19.4934,-15.0263,-10.7777,-4.13392
0,-15.8616,-17.0377,1.10531,-3.45488,-15.8616,-17.0377,-20.26,-13.5668,-15.8616,1.10531
0,-15.2434,-17.1324,5.19171,-1.26576,-15.2434,-17.1324,-16.6941,-10.316,-15.2434,5.19171
0,-20.3794,-16.9587,-1.6406,-1.67927,-20.3794,-16.9587,-14.2784,-8.28163,-20.3794,-1.6406
0,-11.2792,-20.4587,6.27891,2.05565,-11.2792,-20.4587,-19.5174,-14.6749,-11.2792,6.27891
0,-14.5631,-16.9008,0.596824,-3.5682,-14.5631,-16.9008,-16.5154,-11.4276,-14.5631,0.596824
0,-10.0993,-12.1653,1.82123,-4.41427,-10.0993,-12.1653,-17.1377,-14.112,-10.0993,1.82123
0,-23.822,-19.3769,-3.26022,-5.27108,-23.822,-19.3769,-16.8168,-11.5304,-23.822,-3.26022
0,-20.4711,-16.0917,3.34223,-1.20524,-20.4711,-16.0917,-14.2216,-7.70897,-20.4711,3.34223
0,-23.5818,-26.4481,-6.16833,-5.73477,-23.5818,-26.4481,-17.3306,-10.7088,-23.5818,-6.16833
0,-17.4627,-14.9025,-3.93004,-7.82232,-17.4627,-14.9025,-14.1135,-9.63917,-17.4627,-3.93004
0,-10.9672,-16.7465,-2.7302,-3.73834,-10.9672,-16.7465,-10.6682,-10.439,-10.9672,-2.7302
0,-16.8445,-14.0989,-2.52104,-8.0397,-16.8445,-14.0989,-18.2995,-14.4867,-16.8445,-2.52104
0,-12.5793,-15.3227,-0.798318,-4.24966,-12.5793,-15.3227,-15.8653,-8.95829,-12.5793,-0.798318
0,-14.9739,-11.2881,6.53858,0.370419,-14.9739,-11.2881,-14.6942,-7.82829,-14.9739,6.53858
0,-9.25791,-10.9802,-3.20543,-2.25792,-9.25791,-10.9802,-10.974,-6.0916,-9.25791,-3.20543
0,-11.324,-9.80434,-6.59143,-6.7598,-11.324,-9.80434,-15.0337,-8.64646,-11.324,-6.59143
0,-15.0652,-13.5858,-9.56959,-7.18441,-15.0652,-13.5858,-18.4798,-13.8867,-15.0652,-9.56959
0,-16.3292,-16.6653,-11.2895,-12.7539,-16.3292,-16.6653,-17.2714,-12.0146,-16.3292,-11.2895
0,-15.503,-13.0819,-7.84367,-7.25518,-15.503,-13.0819,-24.36,-19.2119,-15.503,-7.84367
0,-9.82451,-8.90351,-7.65375,-4.97904,-9.82451,-8.90351,-14.9516,-8.93824,-9.82451,-7.65375
0,-16.3868,-13.6275,1.54723,-2.72075,-16.3868,-13.6275,-16.9885,-12.7172,-16.3868,1.54723
0,-13.3985,-12.2692,-9.82366,-6.95208,-13.3985,-12.2692,-13.9041,-7.89428,-13.3985,-9.82366
0,-15.6445,-14.8328,-3.26951,-4.08548,-15.6445,-14.8328,-11.3983,-4.86338,-15.6445,-3.26951
0,-17.6327,-17.0099,-3.29404,-7.75303,-17.6327,-17.0099,-19.399,-13.0059,-17.6327,-3.29404
1,-13.4878,-13.0478,-8.1353,-5.29645,-13.4878,-13.0478,-17.9558,-11.7807,-13.4878,-8.1353
0,-17.6391,-15.7899,-9.90768,-8.76527,-17.6391,-15.7899,-11.6909,-7.71029,-17.6391,-9.90768
0,-9.03608,-11.7947,-1.65728,-4.23329,-9.03608,-11.7947,-12.2759,-11.0294,-9.03608,-1.65728
0,-21.8391,-20.3382,-3.45345,-6.77244,-21.8391,-20.3382,-15.6302,-9.68438,-21.8391,-3.45345
0,-16.367,-14.2141,7.19248,-2.73739,-16.367,-14.2141,-16.0339,-10.9426,-16.367,7.19248
0,-9.35501,-11.0702,-7.28242,-8.43948,-9.35501,-11.0702,-15.3191,-10.6702,-9.35501,-7.28242
0,-9.52553,-10.7784,-3.07176,-1.52169,-9.52553,-10.7784,-15.1956,-7.5231,-9.52553,-3.07176
0,-17.6757,-16.0437,-1.32756,-7.04851,-17.6757,-16.0437,-13.6473,-8.07259,-17.6757,-1.32756
0,-17.7903,-21.8576,-10.0841,-10.6236,-17.7903,-21.8576,-14.611,-11.0713,-17.7903,-10.0841
0,19.0618,8.59103,6.90312,-1.52649,19.0618,8.59103,-19.5052,-12.7343,19.0618,6.90312
0,-17.0026,-16.0459,-2.39501,-2.28284,-17.0026,-16.0459,-20.5973,-17.3028,-17.0026,-2.39501
0,-13.6844,-12.4564,-0.926072,-7.40158,-13.6844,-12.4564,-23.928,-19.748,-13.6844,-0.926072
0,-21.0688,-16.4129,-5.9753,-11.5406,-21.0688,-16.4129,-18.4129,-12.7316,-21.0688,-5.9753
0,-13.2993,-10.7421,-3.30816,-6.79275,-13.2993,-10.7421,-15.0132,-11.2616,-13.2993,-3.30816
0,-19.3215,-17.4827,-3.67042,-2.65163,-19.3215,-17.4827,-14.5607,-10.2716,-19.3215,-3.67042
0,-18.782,-15.1318,-7.20107,-7.70231,-18.782,-15.1318,-18.6365,-13.9785,-18.782,-7.20107
0,-14.8289,-14.7759,-6.14174,-7.73667,-14.8289,-14.7759,-18.8809,-13.9527,-14.8289,-6.14174
0,-10.1486,-10.1539,-3.18233,-6.0574,-10.1486,-10.1539,-20.2147,-14.3819,-10.1486,-3.18233
0,-14.0868,-11.5476,-6.83602,-5.22969,-14.0868,-11.5476,-14.0008,-8.77575,-14.0868,-6.83602
0,-12.2474,-17.228,-7.99898,-7.87708,-12.2474,-17.228,-19.7049,-13.1001,-12.2474,-7.99898
0,-16.1045,-19.3183,3.11864,-6.6231,-16.1045,-19.3183,-18.3032,-13.1385,-16.1045,3.11864
0,-6.1315,-7.07367,-4.39132,-7.45899,-6.1315,-7.07367,-25.014,-13.6965,-6.1315,-4.39132
0,-9.66771,-12.8766,-4.2918,-6.20243,-9.66771,-12.8766,-20.433,-14.8379,-9.66771,-4.2918
0,-8.41607,-13.5491,-4.19717,-7.19305,-8.41607,-13.5491,-22.1196,-14.4371,-8.41607,-4.19717
0,-11.1933,-14.1448,-8.04876,-12.2782,-11.1933,-14.1448,-17.6989,-16.4821,-11.1933,-8.04876
0,-11.424,-11.7321,1.7643,-3.2946,-11.424,-11.7321,-25.3181,-18.1583,-11.424,1.7643
0,-2.24311,-11.7036,1.478,-3.50619,-2.24311,-11.7036,-15.7991,-10.8649,-2.24311,1.478
0,-17.0526,-14.0954,-0.782157,-4.03824,-17.0526,-14.0954,-21.2209,-15.2531,-17.0526,-0.782157
0,0.328821,-12.0556,-6.48943,-13.8422,0.328821,-12.0556,-17.8035,-13.0521,0.328821,-6.48943
0,-13.7551,-11.9478,-11.152,-9.03769,-13.7551,-11.9478,-16.1416,-9.59172,-13.7551,-11.152
0,-8.84024,-9.30331,-5.5933,-13.4887,-8.84024,-9.30331,-20.9511,-13.7309,-8.84024,-5.5933
0,-19.4706,-21.2213,2.34772,-3.90351,-19.4706,-21.2213,-12.5566,-7.90919,-19.4706,2.34772
1,-9.87542,-16.0542,-1.926,-8.23555,-9.87542,-16.0542,-20.7494,-15.483,-9.87542,-1.926
0,-13.1475,-11.332,-9.62885,-8.81907,-13.1475,-11.332,-15.3526,-10.1732,-13.1475,-9.62885
0,-17.5258,-15.2039,-3.80788,-2.55927,-17.5258,-15.2039,-27.1716,-20.934,-17.5258,-3.80788
0,-4.00401,-8.12813,10.9265,5.53619,-4.00401,-8.12813,-14.8949,-8.53569,-4.00401,10.9265
0,-17.6434,-17.2549,-19.0301,-17.3437,-17.6434,-17.2549,-32.4948,-21.6971,-17.6434,-19.0301
0,-0.729971,-13.7592,5.64061,-2.57022,-0.729971,-13.7592,-24.0111,-17.0557,-0.729971,5.64061
0,-19.5004,-24.6229,3.56051,-2.62409,-19.5004,-24.6229,-16.4194,-8.98067,-19.5004,3.56051
0,-13.7353,-16.7939,-4.88236,-7.17847,-13.7353,-16.7939,-21.9532,-15.5069,-13.7353,-4.88236
0,-11.1314,-15.9037,-1.34895,-4.54211,-11.1314,-15.9037,-18.6157,-13.0542,-11.1314,-1.34895
0,-9.0177,-17.3125,0.417777,-0.255337,-9.0177,-17.3125,-16.9253,-11.4879,-9.0177,0.417777
0,-9.7479,-13.7686,9.07863,-0.25089,-9.7479,-13.7686,-18.7955,-13.1004,-9.7479,9.07863
0,-15.7356,-12.89,-9.28208,-15.9268,-15.7356,-12.89,-26.0589,-18.2235,-15.7356,-9.28208
0,-2.83843,-20.6235,4.38217,-4.4995,-2.83843,-20.6235,-16.648,-12.9337,-2.83843,4.38217
0,-7.49775,-7.05592,-1.09715,1.22722,-7.49775,-7.05592,-23.2538,-18.5991,-7.49775,-1.09715
0,-22.113,-20.4637,0.854977,0.743057,-22.113,-20.4637,-29.4234,-18.44,-22.113,0.854977
0,-14.862,-16.9242,-5.53156,-6.52416,-14.862,-16.9242,-18.194,-10.9069,-14.862,-5.53156
0,-11.5527,-14.7764,-11.1212,-8.9526,-11.5527,-14.7764,-21.9162,-15.2457,-11.5527,-11.1212
0,0.86201,-8.84154,5.58413,-1.80347,0.86201,-8.84154,-10.8743,-4.80691,0.86201,5.58413
0,-18.5955,-19.8102,-5.2805,-3.60052,-18.5955,-19.8102,-20.4915,-12.8444,-18.5955,-5.2805
0,-19.0206,-21.4781,-9.15925,-10.3353,-19.0206,-21.4781,-17.8702,-11.214,-19.0206,-9.15925
0,-22.0304,-16.9012,-3.82639,-5.57284,-22.0304,-16.9012,-23.0683,-14.6732,-22.0304,-3.82639
0,-15.2089,-15.3169,3.15805,-0.765355,-15.2089,-15.3169,-20.866,-14.2414,-15.2089,3.15805
0,-7.17927,-9.80495,-3.17662,-7.43193,-7.17927,-9.80495,-21.177,-16.2955,-7.17927,-3.17662
0,-9.39266,-8.80847,2.15301,-3.34876,-9.39266,-8.80847,-21.9848,-13.5779,-9.39266,2.15301
0,-22.2923,-25.806,-6.13978,-4.7158,-22.2923,-25.806,-22.3907,-15.6413,-22.2923,-6.13978
0,-1.69781,-7.50007,6.06338,-0.0624859,-1.69781,-7.50007,-10.5506,-5.23326,-1.69781,6.06338
0,-3.45173,-7.11863,2.21074,-0.241256,-3.45173,-7.11863,-16.7677,-10.9462,-3.45173,2.21074
0,-15.1943,-13.1472,0.315179,-3.66798,-15.1943,-13.1472,-17.9072,-10.8755,-15.1943,0.315179
0,-15.7215,-10.6508,-4.73277,-7.88502,-15.7215,-10.6508,-21.537,-12.6708,-15.7215,-4.73277
0,-10.2682,-16.2652,1.00277,-2.95367,-10.2682,-16.2652,-19.9044,-11.511,-10.2682,1.00277
0,-12.6103,-11.7574,-6.75653,-9.83826,-12.6103,-11.7574,-19.2174,-13.5338,-12.6103,-6.75653
0,-8.81813,-11.5299,0.592947,-2.07265,-8.81813,-11.5299,-17.7943,-12.5112,-8.81813,0.592947
0,-19.4369,-17.5314,-5.18903,-2.55209,-19.4369,-17.5314,-23.3009,-14.206,-19.4369,-5.18903
0,-17.8414,-17.9087,-5.98041,-2.90283,-17.8414,-17.9087,-14.8116,-6.53856,-17.8414,-5.98041
0,-17.5645,-20.4845,0.948057,-1.5888,-17.5645,-20.4845,-17.9587,-10.4605,-17.5645,0.948057
0,2.77665,0.12983,-4.85103,-4.21996,2.77665,0.12983,-20.3212,-14.7504,2.77665,-4.85103
0,-6.05277,-6.12758,-9.32325,-7.68944,-6.05277,-6.12758,-17.5771,-9.98836,-6.05277,-9.32325
0,-11.0977,-14.5926,0.0312275,-3.11656,-11.0977,-14.5926,-18.5332,-11.3029,-11.0977,0.0312275
0,-14.6014,-19.2038,2.82078,-8.20125,-14.6014,-19.2038,-15.6562,-11.9736,-14.6014,2.82078
0,-20.5451,-17.8887,-6.73079,-0.987499,-20.5451,-17.8887,-18.0246,-2.21852,-20.5451,-6.73079
0,-18.4931,-22.3262,-3.85062,-7.94325,-18.4931,-22.3262,-15.0479,-10.3756,-18.4931,-3.85062
0,-15.4115,-17.8008,-7.77818,-11.1777,-15.4115,-17.8008,-16.4051,-15.6198,-15.4115,-7.77818
0,-12.2375,-12.9484,-2.90003,-6.68826,-12.2375,-12.9484,-23.5566,-13.0359,-12.2375,-2.90003
0,-6.65509,-18.7945,-3.0176,-5.34688,-6.65509,-18.7945,-18.8043,-13.4937,-6.65509,-3.0176
0,-3.56551,-9.86623,-0.0678912,-0.37916,-3.56551,-9.86623,-22.53,-16.2598,-3.56551,-0.0678912
0,-18.9722,-17.0376,-5.30348,-11.8428,-18.9722,-17.0376,-17.6278,-11.5935,-18.9722,-5.30348
0,-17.1179,-18.3281,-0.447451,-2.16489,-17.1179,-18.3281,-16.7881,-10.6224,-17.1179,-0.447451
0,-12.9843,-10.8093,-9.80203,-13.6646,-12.9843,-10.8093,-24.5388,-18.1685,-12.9843,-9.80203
0,-17.437,-14.9267,-10.382,-9.58312,-17.437,-14.9267,-23.9571,-15.6124,-17.437,-10.382
0,-14.0653,-16.462,-7.33092,-12.8228,-14.0653,-16.462,-15.5116,-11.1565,-14.0653,-7.33092
0,-11.654,-13.9921,-7.323,-6.34479,-11.654,-13.9921,-11.6794,-11.5764,-11.654,-7.323
0,-17.2548,-13.3606,-0.390634,0.044372,-17.2548,-13.3606,-32.3814,-19.0138,-17.2548,-0.390634
0,2.3013,-9.18238,1.83098,-4.57354,2.3013,-9.18238,-16.0377,-12.4187,2.3013,1.83098
0,-9.9331,-8.14945,-0.993281,-6.34168,-9.9331,-8.14945,-14.9941,-14.6317,-9.9331,-0.993281
0,-14.7308,-15.7079,-4.38191,-4.4667,-14.7308,-15.7079,-17.6094,-13.5638,-14.7308,-4.38191
0,-4.59274,-12.51,4.64233,-2.01678,-4.59274,-12.51,-19.2155,-12.3107,-4.59274,4.64233
0,-8.06559,-11.8949,0.51279,-8.20415,-8.06559,-11.8949,-19.2226,-16.8922,-8.06559,0.51279
0,-10.2445,-8.61143,-1.78478,-2.49836,-10.2445,-8.61143,-18.3375,-10.1532,-10.2445,-1.78478
0,-15.7894,-13.34,-2.54351,-1.48369,-15.7894,-13.34,-22.4755,-14.0315,-15.7894,-2.54351
0,-10.979,-10.6207,-0.252032,-2.97166,-10.979,-10.6207,-21.9695,-12.5253,-10.979,-0.252032
0,-1.36193,-7.81436,-5.85924,-6.51656,-1.36193,-7.81436,-10.0276,-7.6386,-1.36193,-5.85924
0,-24.2056,-26.3849,3.17621,-3.38934,-24.2056,-26.3849,-17.5223,-9.99771,-24.2056,3.17621
0,-3.57385,-6.48618,-1.40701,-5.73486,-3.57385,-6.48618,-9.76219,-5.4339,-3.57385,-1.40701
0,-5.41702,-15.8725,1.72686,-2.10477,-5.41702,-15.8725,-15.1484,-8.82209,-5.41702,1.72686
1,2.5103,-16.8749,-11.2953,-12.0119,2.5103,-16.8749,-19.2394,-17.2416,2.5103,-11.2953
0,-16.8809,-21.7453,-6.26767,-10.8504,-16.8809,-21.7453,-20.9423,-16.749,-16.8809,-6.26767
0,-18.1807,-21.0843,-7.86137,-7.91743,-18.1807,-21.0843,-16.4728,-9.83007,-18.1807,-7.86137
0,-10.8297,-12.2492,-8.9074,-6.70763,-10.8297,-12.2492,-14.6547,-11.0452,-10.8297,-8.9074
0,-13.1091,-13.7577,-2.74076,-4.13384,-13.1091,-13.7577,-20.1041,-13.5453,-13.1091,-2.74076
0,-9.8543,-8.41928,-8.11403,-9.59355,-9.8543,-8.41928,-17.6308,-11.6171,-9.8543,-8.11403
0,-15.1546,-11.8191,-2.35816,-7.05582,-15.1546,-11.8191,-15.8461,-12.5143,-15.1546,-2.35816
0,-14.8972,-14.9714,1.02966,-3.32712,-14.8972,-14.9714,-11.9326,-6.77876,-14.8972,1.02966
0,-23.2663,-19.9904,-4.77019,-7.33152,-23.2663,-19.9904,-19.8143,-13.4774,-23.2663,-4.77019
0,-14.0938,-9.85095,-7.11957,-5.33483,-14.0938,-9.85095,-17.3986,-10.6068,-14.0938,-7.11957
0,-11.8879,-12.4167,-2.65677,-1.57245,-11.8879,-12.4167,-12.6463,-8.70834,-11.8879,-2.65677
0,-16.2631,-14.4873,-1.17948,-4.31735,-16.2631,-14.4873,-11.8442,-9.28101,-16.2631,-1.17948
0,-12.7589,-11.7204,-4.92452,-8.49535,-12.7589,-11.7204,-16.0546,-11.6779,-12.7589,-4.92452
0,-14.119,-11.4605,-7.48845,-10.4408,-14.119,-11.4605,-15.8956,-11.349,-14.119,-7.48845
0,-15.2563,-17.082,5.07982,-2.44417,-15.2563,-17.082,-18.7587,-11.6956,-15.2563,5.07982
0,-10.74,-8.74437,-3.044,-6.7471,-10.74,-8.74437,-8.54573,-5.21175,-10.74,-3.044
0,-25.1959,-22.407,-8.52304,-8.45353,-25.1959,-22.407,-21.431,-15.8008,-25.1959,-8.52304
0,-11.4162,-7.869,-6.8654,-8.11394,-11.4162,-7.869,-15.524,-9.96672,-11.4162,-6.8654
0,-18.7883,-16.2241,-13.0842,-12.1697,-18.7883,-16.2241,-19.3909,-14.1286,-18.7883,-13.0842
0,-19.7747,-20.3097,-0.168566,1.02934,-19.7747,-20.3097,-21.3702,-16.6174,-19.7747,-0.168566
0,-20.9926,-17.5155,-8.92275,-7.9883,-20.9926,-17.5155,-12.4384,-8.78055,-20.9926,-8.92275
0,-14.9186,-11.8829,-9.32217,-10.4464,-14.9186,-11.8829,-15.3895,-12.5249,-14.9186,-9.32217
0,-8.26987,-12.7311,-4.55573,-4.64685,-8.26987,-12.7311,-11.5798,-5.29568,-8.26987,-4.55573
0,-19.6118,-15.2147,-6.86729,-5.64009,-19.6118,-15.2147,-20.7743,-15.1219,-19.6118,-6.86729
0,-14.6329,-11.0592,-2.32768,-6.99435,-14.6329,-11.0592,-20.3391,-17.7932,-14.6329,-2.32768
0,-17.1843,-15.7489,-0.805173,-2.93227,-17.1843,-15.7489,-17.2342,-12.1912,-17.1843,-0.805173
0,-18.2579,-18.001,-5.0696,-6.97137,-18.2579,-18.001,-16.6922,-11.2268,-18.2579,-5.0696
0,-16.5476,-14.8377,3.88244,-2.08509,-16.5476,-14.8377,-21.656,-13.4665,-16.5476,3.88244
0,-17.9991,-20.0533,-5.45125,-10.7221,-17.9991,-20.0533,-19.2339,-14.5851,-17.9991,-5.45125
0,-18.7239,-14.9209,-9.41178,-11.2012,-18.7239,-14.9209,-18.2763,-12.8976,-18.7239,-9.41178
0,-6.87039,-13.2892,-3.01642,-7.45732,-6.87039,-13.2892,-20.6079,-14.6345,-6.87039,-3.01642
0,-15.922,-12.5776,-7.01353,-9.12719,-15.922,-12.5776,-17.2152,-12.944,-15.922,-7.01353
0,-16.492,-17.7638,-3.58343,-2.26145,-16.492,-17.7638,-18.8615,-13.8396,-16.492,-3.58343
0,-18.4953,-15.4267,-16.4946,-15.4263,-18.4953,-15.4267,-22.4744,-16.3045,-18.4953,-16.4946
0,-22.9117,-18.1486,2.23542,-1.41911,-22.9117,-18.1486,-15.5872,-9.1478,-22.9117,2.23542
0,-13.3937,-16.0469,-3.67805,-5.93208,-13.3937,-16.0469,-15.491,-16.3582,-13.3937,-3.67805
0,-12.4877,-13.2958,-1.99366,-1.24073,-12.4877,-13.2958,-11.9277,-8.88568,-12.4877,-1.99366
0,-13.2333,-18.2615,-9.58606,-7.11821,-13.2333,-18.2615,-15.628,-9.88152,-13.2333,-9.58606
0,-9.81241,-11.9235,-6.78678,-3.95198,-9.81241,-11.9235,-22.4884,-16.9496,-9.81241,-6.78678
0,-12.3069,-10.3068,1.28043,-2.66569,-12.3069,-10.3068,-25.2424,-20.3703,-12.3069,1.28043
0,-0.443328,-14.2052,3.06342,-2.24983,-0.443328,-14.2052,-18.2886,-12.3482,-0.443328,3.06342
0,-4.89364,-10.9271,-4.39753,-5.42105,-4.89364,-10.9271,-20.9149,-17.1607,-4.89364,-4.39753
0,-14.4763,-13.9552,-9.42419,-6.66379,-14.4763,-13.9552,-15.0478,-11.5891,-14.4763,-9.42419
0,-13.1758,-15.0005,3.79706,-0.911194,-13.1758,-15.0005,-17.772,-12.5895,-13.1758,3.79706
0,-13.586,-19.0633,-4.10068,-5.84498,-13.586,-19.0633,-14.7716,-10.0953,-13.586,-4.10068
0,-5.09419,-9.23903,-4.92596,-6.48197,-5.09419,-9.23903,-21.4553,-17.3188,-5.09419,-4.92596
0,-16.6242,-17.7199,0.292548,-1.27194,-16.6242,-17.7199,-11.7336,-8.03983,-16.6242,0.292548
0,-16.348,-12.7404,-3.75058,-3.21453,-16.348,-12.7404,-17.9654,-12.42,-16.348,-3.75058
0,-14.5861,-17.0558,-3.70702,-4.89486,-14.5861,-17.0558,-20.2638,-15.0969,-14.5861,-3.70702
0,-24.004,-20.9336,-9.61248,-13.736,-24.004,-20.9336,-18.8435,-12.5643,-24.004,-9.61248
0,-16.0431,-13.6201,-11.6119,-9.32889,-16.0431,-13.6201,-17.264,-10.6101,-16.0431,-11.6119
0,-7.48886,-11.7043,3.56762,-6.94384,-7.48886,-11.7043,-19.9158,-15.4848,-7.48886,3.56762
0,-13.1769,-13.5349,-3.40962,-7.70716,-13.1769,-13.5349,-14.1013,-9.65233,-13.1769,-3.40962
0,-14.2522,-21.4847,-6.45407,-7.05181,-14.2522,-21.4847,-18.0396,-12.3299,-14.2522,-6.45407
0,-22.2202,-27.8424,-9.34798,-12.3603,-22.2202,-27.8424,-21.3361,-16.4258,-22.2202,-9.34798
0,-13.4745,-12.6116,-0.489099,-4.66363,-13.4745,-12.6116,-10.416,-5.69594,-13.4745,-0.489099
0,-15.557,-22.3011,4.46933,1.29048,-15.557,-22.3011,-12.2751,-13.4623,-15.557,4.46933
0,-6.52046,-12.4157,2.62739,-1.04972,-6.52046,-12.4157,-19.2406,-14.8087,-6.52046,2.62739
0,-12.4022,-15.4087,-2.33614,-9.33629,-12.4022,-15.4087,-12.3544,-11.272,-12.4022,-2.33614
0,-8.5024,-11.9449,-14.2741,-11.2054,-8.5024,-11.9449,-23.2731,-11.1187,-8.5024,-14.2741
0,-15.63,-18.3807,-7.04564,-10.128,-15.63,-18.3807,-18.2711,-13.596,-15.63,-7.04564
0,-3.22843,-8.45044,-1.7529,-4.58226,-3.22843,-8.45044,-12.881,-9.81551,-3.22843,-1.7529
0,-15.5271,-17.7612,-4.9256,-10.7471,-15.5271,-17.7612,-17.2903,-12.4335,-15.5271,-4.9256
0,-17.38,-15.4744,-7.80934,-5.9402,-17.38,-15.4744,-13.2118,-8.57749,-17.38,-7.80934
0,-18.5759,-17.2587,-7.02098,-10.0876,-18.5759,-17.2587,-16.1932,-10.6022,-18.5759,-7.02098
0,-16.9353,-19.2834,-6.19086,-8.06242,-16.9353,-19.2834,-13.1894,-6.5307,-16.9353,-6.19086
0,-11.7397,-13.8973,-9.15334,-12.8998,-11.7397,-13.8973,-17.0789,-12.2011,-11.7397,-9.15334
0,-16.3567,-16.4475,-3.84201,-8.31026,-16.3567,-16.4475,-11.7922,-6.98502,-16.3567,-3.84201
0,-17.5594,-18.6384,2.9379,-2.86633,-17.5594,-18.6384,-12.2748,-7.24779,-17.5594,2.9379
0,-4.03856,-7.88417,-9.08711,-6.69194,-4.03856,-7.88417,-17.9,-12.7951,-4.03856,-9.08711
0,-12.3021,-13.2392,-9.57198,-9.64558,-12.3021,-13.2392,-19.0766,-15.2141,-12.3021,-9.57198
0,-13.1023,-14.785,-2.56209,-4.79115,-13.1023,-14.785,-16.7603,-13.4159,-13.1023,-2.56209
0,-11.1825,-14.3253,-1.85812,-9.14426,-11.1825,-14.3253,-8.7537,-4.84461,-11.1825,-1.85812
